99518,,*  19 Vul
47267,,* y Vel
82480,,*  21 Oph
19388,,* ome01 Tau
23043,,HD  31539
97260,,HD 186500
15201,,* iot Hyi
70915,,HD 126981
98325,,HD 189395
93340,,*  49 Dra
39360,,V* V336 Pup
25555,,* 116 Tau
7978,,* q01 Eri
107835,,* omi Ind
24555,,*  18 Ori
50456,,HD  89353
66091,,*  75 Vir
31583,,HD  47054
22854,,*   5 Cam
110817,,*  26 Cep
54336,,* p04 Leo
28098,,* sig Col
109474,,HD 210884
74732,,HD 135534
51384,,HD  89571
90124,,HD 168838
17738,,* rho For
102916,,HD 198357
13327,,* sig Ari
19335,,*  50 Per
41152,,HD  70313
88816,,HD 165687
94789,,HD 179366
73634,,HD 133392
41395,,HD  71377
40282,,*  16 Vel
39566,,HD  67364
85385,,HD 158148
73497,,HD 132833
79980,,HD 146836
86698,,HD 160668
106227,,HD 205139
69658,,HD 124683
58159,,* o Leo
78436,,*  50 Lib
22028,,HD  30127
109745,,HD 211096
26382,,* 122 Tau
103981,,*  12 Aqr
80460,,*  25 Her
107,,HD 224865
63950,,*  40 Com
94982,,*  28 Aql
30651,,V* RR Lyn
12107,,*  80 Cet
93843,,HD 178233
21949,,* mu. Men
8704,,*   1 Per
110529,,*  49 Aqr
84551,,HD 156098
76126,,* zet04 Lib
113969,,HD 217831
115713,,* omi Gru
69536,,*  14 Boo
17167,,*  22 Eri
83057,,HD 152824
77390,,CD-65  2007
86019,,HD 159358
29263,,V* AF Col
56146,,*  86 Leo
57013,,HD 101615
35136,,HD  55575
108339,,*  17 Peg
28524,,HD  41047
103598,,HD 200205
813,,*  34 Psc
115054,,* phi Gru
78132,,* phi Ser
75127,,HD 136479
7535,,* pi. Psc
60212,,*  70 UMa
103298,,*  16 Del
29842,,HD  43899
84183,,HD 156295
32609,,BD+55  1122
86623,,HD 160910
58576,,HD 104304
37521,,V* NZ Gem
116354,,*  15 And
96014,,HD 184293
40793,,HD  68375
103005,,*   5 Aqr
114831,,V* V388 Cep
110778,,*  53 Aqr
108868,,*  30 Aqr
34267,,HD  53329
24738,,V* PU Aur
70054,,HD 125383
15696,,*  62 Ari
81754,,HD 150453
2661,,HD   3059
7617,,HD   9900
84949,,V* V819 Her
3885,,*  65 Psc
80480,,HD 149681
55657,,HD  99264
52136,,HD  92095
43496,,*  15 Hya
104177,,* eta Mic
476,,*  86 Peg
11432,,*  11 Tri
17103,,*  12 Tau
108772,,*  14 Cep
67057,,*  83 Vir
30728,,HD  45415
17203,,HD  22780
27955,,HD  40091
113669,,HD 217484
14915,,V* EL Cet
71837,,*  32 Boo
115142,,*  96 Aqr
66753,,* kap Oct
46982,,*  33 Hya
5566,,HD   6960
56770,,*  59 UMa
41400,,*  27 Cnc
114822,,HD 219402
60735,,HD 108323
83692,,HD 154733
89482,,HD 167965
86667,,*  83 Her
70492,,HD 125835
75257,,HD 137071
110935,,HD 212728
93051,,*  64 Ser
13951,,*   5 Eri
34065,,HD  53705
45924,,HD  81034
93996,,HD 178175
115746,,HD 221525
21743,,HD  29737
16780,,HD  22409
53064,,*  42 UMa
107517,,* lam Cap
9313,,HD  12296
16263,,HD  21688
107649,,HD 207129
7965,,*  43 Cas
76996,,* rho Oct
2711,,HD   3158
43903,,*   6 UMa
82925,,*  24 Oph
95564,,*  50 Sgr
61968,,* d01 Vir
5454,,* psi03 Psc
31277,,HD  46374
47168,,HD  83069
102633,,*  13 Del
106429,,HD 204960
66640,,HD 118889
2941,,HD   3443
729,,*  87 Peg
38152,,HD  64067
95822,,HD 183492
64122,,* g Vir
51685,,*  34 LMi
114622,,HD 219134
531,,*  10 Cas
81702,,HD 150136
85749,,HD 158837
22393,,HD  30454
70243,,HD 125745
77048,,* pi. CrB
22531,,* iot Pic A
10732,,* tet Ari
92872,,*  62 Ser
100437,,HD 194152
58110,,*   6 Vir
109737,,HD 210848
51364,,HD  90957
70791,,* g Boo
114924,,HD 219623
31079,,HD  46569
40944,,HD  70442
37441,,HD  61363
41377,,* phi01 Cnc
94624,,HD 180262
7679,,HD  10148
54327,,HD  96706
105411,,*  34 Vul
13702,,* rho Ari
20219,,* h Tau
87569,,HD 162587
47963,,HD  84816
115271,,*  63 Peg
55765,,*  81 Leo
124,,HD 224893
90260,,*  18 Sgr
63738,,HD 113415
1921,,HD   1976
13665,,HD  17948
45001,,* eps Pyx
58654,,HD 104438
43499,,HD  76113
40678,,HD  70002
96178,,V* PW Tel
19095,,HD  25945
63972,,HD 113778
377,,HD 225253
101716,,*  27 Vul
3849,,HD   4730
58427,,HD 104035
103530,,HD 199955
2497,,HD   2774
4770,,* ksi Scl
35615,,HD  57478
117683,,*  22 Psc
21479,,V* R Dor
100261,,V* AC Dra
33575,,HD  52018
72833,,HD 130458
4283,,HD   4853
102253,,*   4 Cep
49569,,HD  87808
94986,,HD 180885
51491,,HD  91120
36723,,* del02 CMi
94727,,*  22 Aql
95077,,HD 181240
36388,,HD  59311
26093,,*  35 Ori
38253,,HD  63752
27743,,* 137 Tau
113281,,*  16 Lac
32531,,V* V448 Car
17460,,HD  23193
39177,,*   3 Cnc
6514,,*  47 And
108691,,*  28 Aqr
66198,,*  81 UMa
37623,,HD  62578
114254,,HD 218434
102635,,HD 198345
36186,,HD  58954
25329,,HD  35536
59501,,*   5 Com
97757,,HD 188209
84401,,HD 155806
100469,,* kap01 Sgr
10723,,HD  14214
115620,,HD 220572
110986,,*  36 Peg
115770,,HD 220974
51046,,HD  90362
31167,,HD  46304
5626,,HD   6798
82028,,HD 151203
67384,,HD 120420
78276,,HD 143435
30436,,HD  45018
66656,,HD 118799
1728,,V* T Cet
52965,,HD  93905
38200,,HD  63852
79689,,HD 145782
108693,,*  20 Peg
77286,,HD 140784
87044,,HD 161833
20922,,* 228 Eri
41723,,HD  72227
9622,,HD  12642
112864,,HD 216380
80953,,HD 149303
51008,,*  44 Leo
15154,,HD  20149
47570,,*  43 Lyn
23554,,HD  32667
31897,,* zet Men
81733,,HD 150168
26882,,HD  37289
19011,,HD  25723
109081,,* kap02 Ind
92969,,HD 176598
16489,,HD  20084
15383,,*  95 Cet
29716,,HD  43318
91139,,HD 171745
30444,,HD  45145
47199,,HD  83380
87777,,HD 163547
27938,,HD  39853
114132,,* ups Gru
98863,,HD 190603
38375,,HD  64152
110506,,* pi.02 Gru
57791,,HD 102928
38656,,HD  65273
40240,,*  15 Cnc
42795,,*  45 Cnc
107773,,HD 207229
52407,,HD  92845
90687,,HD 170433
42917,,* b Cnc
36528,,HD  58425
40646,,*  29 Lyn
93498,,HD 176704
81007,,* n Her
64003,,HD 113852
97871,,V* V1291 Aql
7943,,HD  10390
116355,,*  73 Peg
85715,,HD 158974
83635,,HD 154445
56510,,HD 100615
115769,,HD 220790
73100,,HD 132254
100907,,*  40 Cyg
28814,,*  66 Ori
72573,,HD 133002
40834,,* kap02 Vol
107575,,*  11 Peg
79007,,*  45 Ser
66763,,*   2 Boo
73369,,*  40 Boo
111068,,*  38 Peg
64607,,V* LN Vir
5081,,*  72 Psc
14439,,HD  19270
10212,,*  64 Cet
25280,,HD  35505
22545,,HD  30557
96807,,*  45 Aql
56319,,HD 100378
9621,,*  10 Ari
12153,,*  31 Ari
105854,,HD 203949
81972,,HD 150742
114948,,HD 219482
49865,,*  18 Sex
83187,,HD 153053
44356,,HD  77353
63916,,HD 113847
36732,,HD  60341
104642,PN Ou 4,HD 202214
47701,,* f Leo
90313,,HD 169689
92768,,HD 175443
56675,,* pi. Cha
65522,,*  67 Mus
39213,,HD  65900
94720,,HD 180555
108699,,*  19 Peg
99747,,HD 191829
75043,,HD 136729
85290,,HD 158460
10305,,*  66 Cet
85912,,HD 159332
28756,,*  72 Col
53316,,HD  94481
62325,,*  33 Vir
76519,,HD 140227
28484,,HD  41214
47960,,HD  84607
33077,,HD  50644
73771,,* pi.02 Oct
12247,,*  81 Cet
26394,,* pi. Men
115312,,HD 220096
17932,,HD  23838
23166,,HD  31925
90647,,HD 172340
65790,,*  71 Vir
98470,,HD 189245
62500,,HD 111295
25001,,HD  34790
95619,,HD 182681
111809,,V* VZ PsA
96496,,HD 184835
101345,,HD 195564
39919,,HD  68161
84150,,HD 155259
107144,,*  26 Aqr
116591,,HD 222093
18089,,*  31 Tau
53043,,*  43 UMa
39957,,HD  68434
37023,,HD  60437
42372,,HD  73017
115908,,V* CG Tuc
85790,,*  78 Her
50520,,HD  89715
113562,,HD 217303
80793,,HD 148604
59468,,*   4 Com
60425,,*   6 Crv
50609,,HD  89736
9990,,HD  12953
1288,,HD   1187
32474,,HD  49147
67973,,HD 121190
7568,,HD  11025
21958,,HD  30080
54137,,HD  96113
104440,,HD 200525
16509,,HD  22231
28812,,*  63 Ori
30099,,HD  44033
96516,,* eps Sge
80675,,HD 147977
655,,HD    344
24109,,HD  33167
47959,,*  18 Leo
98844,,*  62 Aql
20049,,* del Men
105703,,HD 203925
5493,,*  44 And
21295,,HD  28978
14521,,HD  20313
102962,,CD-62  1338
71783,,HD 128974
41191,,HD  72922
72154,,* 108 Vir
101899,,HD 196852
91883,,HD 173417
61658,,V* FW Vir
97634,,V* V380 Cyg
84691,,HD 156874
105497,,HD 203644
32968,,*  87 Gem
22699,,HD  30823
60795,,*  73 UMa
87314,,V* V539 Ara
98375,,*  14 Vul
102155,,HD 197392
60957,,*  20 Com
72488,,HD 130529
100754,,HD 194577
17309,,*  13 Tau
10155,,*  15 Ari
72524,,*  39 Boo
85930,,HD 159353
74896,,HD 136138
114449,,HD 218792
37174,,* y03 Pup
49220,,HD  87015
47187,,HD  83332
65593,,HD 116835
98633,,*  63 Sgr
104148,,* del Mic
90662,,HD 170069
87158,,HD 162076
103675,,HD 200044
66065,,HD 117716
86011,,HD 159176
79072,,*  47 Ser
19968,,HD  26670
85147,,HD 156838
7463,,* tau Scl
31137,,* mu. Pic
59831,,*   2 CVn
4675,,HD   5789
108060,,HD 208108
83254,,HD 153834
9021,,*  56 And
68815,,* tet Aps
34579,,HD  54912
13942,,* zet For
100357,,HD 194298
88122,,HD 164646
2548,,*  51 Psc
37043,,* y02 Pup
33827,,HD  50885
109056,,*  23 Peg
65198,,HD 116160
101882,,* tet Del
84950,,HD 157681
92136,,HD 173638
5833,,*  38 Cet
31870,,HD  47946
67848,,*  86 UMa
66320,,*  80 Vir
35487,,V* R CMa
111242,,HD 214035
99841,,HD 192787
49934,,HD  88661
38438,,V* V372 Car
78868,,HD 143346
103389,,HD 199260
53699,,HD  95221
28302,,HD  40369
43797,,HD  76653
95823,,HD 183007
64053,,HD 113902
18262,,HD  24744
54487,,*  67 Leo
7941,,HD  10538
29151,,HD  42111
62703,,HD 111588
522,,HD    142
61571,,*  25 Com
9222,,*   3 Per
117567,,HD 223559
49339,,HD  87427
8714,,*   2 Per
19511,,HD  26464
95690,,HD 182509
107930,,HD 208095
97966,,*  57 Aql A
85157,,*  73 Her
7921,,HD  10615
22860,,HD  31414
75665,,V* LX TrA
21278,,*  46 Eri
108102,,HD 208111
59923,,HD 106887
62541,,*  29 Com
95557,,HD 182645
19554,,*  45 Tau
90842,,HD 170521
14930,,V* TW Hor
41816,,* ups01 Cnc
54522,,V* CO UMa
40990,,HD  70523
28499,,*  36 Aur
35005,,HD  55730
56620,,*  22 Crt
90096,,HD 169033
100221,,*  71 Dra
1086,,*  23 And
51933,,HD  91889
49363,,HD  87141
48613,,HD  86087
16112,,* chi02 For
98085,,*  10 Sge
77336,,* ups Ser
90497,,HD 170200
105761,,*  19 Aqr
75352,,HD 136956
79666,,*  16 Her
113307,,* tau03 Gru
85888,,HD 159501
29294,,HD  42621
113184,,HD 216718
59309,,*  11 Vir
69763,,HD 124471
19983,,HD  26755
16168,,HD  21402
75260,,HD 137443
10328,,*  19 Ari
88298,,HD 164402
88636,,HD 165683
17534,,HD  23719
66417,,HD 118508
31637,,HD  47500
15411,,HD  20631
85470,,HD 157753
72012,,HD 129846
59746,,HD 106574
109831,,HD 211211
43923,,HD  76291
45158,,HD  79181
32740,,V* IS Gem
22086,,HD  30238
2353,,*  12 Cet
95485,,HD 182477
73166,,HD 132146
43644,,* b UMa
42146,,*   3 Hya
111974,,HD 214850
12530,,*  84 Cet
73184,,HD 131977
27316,,* 131 Tau
40023,,* psi Cnc
98767,,HD 190360
117088,,HD 222820
47189,,*   8 Leo
25194,,V* SW Col
21819,,HD  29646
4200,,V* BQ Tuc
57670,,HD 102713
106654,,*   8 PsA
26966,,HD  38206
82422,,*  50 Her
78661,,HD 145622
33715,,*  41 Gem
83535,,HD 153716
66400,,HD 118349A
99825,,HD 192310
67664,,HD 120404
93552,,V* V701 CrA
113222,,HD 216831
57029,,*  62 UMa
40772,,*  57 Cam
66727,,*   1 Boo
55797,,HD  99283
117125,,HD 222806
88684,,HD 165438
46813,,HD  82573
88136,,*  41 Dra
3765,,HD   4628
88038,,HD 163652
26344,,HD  36678
45962,,HD  81136
34387,,HD  54079
61212,,HD 109141
65595,,HD 117566
75974,,HD 138852
44504,,HD  77309
41299,,HD  71095
67942,,HD 120913
14677,,*  55 Ari
71280,,V* CH Boo
71111,,HD 128000
42923,,HD  74824
56080,,*  85 Leo
106886,,HD 206267
33277,,*  37 Gem
17342,,HD  22764
81734,,*  14 Oph
98332,,HD 188097
83196,,*  26 Oph
35643,,HD  56963
90991,,HD 171130
90664,,HD 169836
77645,,HD 141318
1354,,HD   1239
71453,,HD 128207
109209,,HD 210074
84769,,HD 158996
91315,,HD 172728
117314,,HD 223170
12640,,* mu. Ari
16142,,HD  21530
79349,,*  10 Her
66666,,V* V744 Cen
78279,,HD 142514
65466,,HD 116706
110023,,*  44 Aqr
43798,,HD  76376
30827,,*  48 Aur
36396,,HD  59381
7276,,HD   9562
115755,,*  13 And
104516,,HD 201834
104364,,HD 200751
33024,,HD  50277
10718,,*   8 Per
46657,,* zet01 Ant A
24426,,HD  34266
85185,,HD 157740
32698,,HD  49643
74582,,V* X TrA
41515,,V* XY Pyx
109023,,HD 209761
14060,,* rho01 Eri
29225,,*   3 Gem
59229,,V* V788 Cen
7916,,HD  10453
86782,,HD 161693
34722,,*  47 Gem
31940,,HD  45866
48982,,HD  86513
35152,,*  53 Gem
63024,,V* TU CVn
106003,,HD 204485
80375,,V* DQ Dra
79005,,*  11 Sco
19525,,HD  26311
102208,,*  76 Dra
102092,,HD 196917
97473,,* pi. Aql
20268,,HD  27497
113503,,*  52 Peg
74184,,HD 133683
100097,,HD 193592A
42090,,*  33 Lyn
87836,,HD 163318
83367,,HD 154084
65144,,HD 115912
109620,,HD 211029
117756,,* h Aqr
38474,,HD  64235
91322,,* e Ser
44936,,HD  78668
80054,,HD 146690
95572,,HD 182900
110602,,*  50 Aqr
12692,,*  11 Per
72487,Merga,* h Boo
111196,,* ups Oct
76568,,HD 139798
30591,,* G Pup
51561,,* s Vel A
31737,,*  53 Aur
16285,,HD  21882
78045,,HD 142139
72378,,*  57 Hya
86254,,*  79 Her
90762,,HD 170878
61379,,HD 109409
89968,,V* Y Sgr
68276,,*  10 Boo
30836,,HD  45765
65420,,*  66 Vir
16511,,* t Tau
56445,,*  89 Leo
96141,,HD 183552
103673,,HD 199623
97816,,HD 187420
101427,,HD 193721
56078,,HD  99922
76376,,HD 139493
114775,,HD 219263
106897,,V* NZ Peg
117628,,*  80 Peg
85139,,HD 157617
5361,,HD   6676
81300,,*  12 Oph
2006,,*  44 Psc
59607,,HD 106231
37369,,HD  61294
104185,,V* DT Cyg
1191,,HD   1064
87558,,HD 162917
32809,,HD  49980
50027,,*  19 Sex
115280,,*  12 And
34888,,HD  55589
52452,,*  35 Sex
117491,,*  21 Psc
54811,,HD  97576
106393,,HD 205314
81641,,*  37 Her
8433,,HD  11007
25397,,HD  35736
18081,,HD  24131
78142,,HD 142691
29388,,*  41 Aur A
101475,,V* V2015 Cyg
2876,,HD   3283
72208,,V* EK Boo
117887,,V* XZ Psc
29451,,HD  42471
38160,,HD  64185
77562,,HD 141168
110668,,HD 212211
93845,,HD 178187
8778,,V* BK Cet
31446,,HD  46769
30463,,HD  45557
87393,,HD 161814
38210,,HD  64484
20297,,* nu. Men
109471,,HD 210502
8046,,*  44 Cas
1074,,HD   1032
12186,,* lam02 For
91405,,HD 171961
27280,,HD  38527
12803,,* omi Ari
22024,,*  56 Eri
35120,,HD  56031
14893,,*  56 Ari
103226,,*  19 Cap
21148,,*   1 Cam
39221,,HD  65301
25041,,HD  34989
113048,,HD 216608
35998,,HD  58461
91118,,HD 171623
15192,,HD  20041
64179,,HD 114256
88817,,* 100 Her B
36024,,HD  58612
36251,,BD-11  1951
51420,,*  32 LMi
31992,,HD  47964
17585,,HD  23005
1657,,HD   1632
52478,,*  39 UMa
109240,,*  25 Peg
102026,,HD 196857
45743,,HD  80479
54561,,HD  97023
48339,,HD  85655
95793,,* c Aql
30011,,HD  44081
28899,,HD  41843
66681,,HD 118666
110578,,*  51 Aqr
80672,,HD 148247
23088,,* k Tau
26169,,V* WX Men
108758,,HD 209419
37508,,HD  61885
12444,,HD  16673
54863,,HD  97605
63414,,* k Vir
110992,,HD 213179
16591,,V* IW Per
10540,,*  20 Ari
23068,,*  99 Tau
113902,,HD 217842
22913,,HD  31373
43603,,HD  76110
49764,,HD  88473
55849,,HD  99574
38848,,*   1 Cnc
18217,,HD  24141
52980,,*  41 Sex
47943,,HD  84542
113031,,*  74 Aqr
72210,,HD 129944
4267,,*  66 Psc
76878,,* tau07 Ser
42028,,HD  72660
12239,,HD  16024
59920,,HD 106884
13055,,HD  16458
85998,,* f Oph
40866,,HD  69994
171,,*  85 Peg
35785,,*  19 Lyn A
19571,,V* GW Eri
109332,,*  35 Aqr
56601,,HD 100808
79757,,* ups CrB
72552,,HD 130917
3583,,HD   4391
5550,,*  45 And
110009,,HD 211392
28855,,HD  41759
44075,,HD  76932
34339,,* D Pup
98512,,HD 189198
53762,,HD  95347
114167,,HD 218269
10871,,HD  14641
118281,,BD+32  4747
32402,,HD  49517
67143,,HD 119752
26545,,HD  37717
77738,,HD 142531
11090,,HD  14622
17798,,HD  23978
28287,,HD  40733
90342,,HD 169981
115191,,*  10 And
16368,,HD  22252
14187,,HD  19141
89609,,HD 167720
99026,,HD 191195
5494,,HD   6953
20465,,HD  27881
64927,,HD 115723
12148,,HD  16247
66563,,HD 118646
99663,,HD 192781
22573,,HD  31093
60584,,*  71 UMa
65536,,HD 117187
76207,,HD 138505
31173,,V* WW Aur
111600,,HD 214122
64822,,HD 115331
78442,,*   3 Her
92027,,HD 173495
113084,,HD 216646
93580,,HD 177178
92488,,HD 174464
100276,,HD 193579
87812,,V* V2052 Oph
55581,,HD  99022
112590,,HD 215943
91974,,HD 173117
28992,,HD  42054
76569,,HD 139329
116250,,HD 221420
31072,,CD-35  2947
73566,,*  60 Hya
81289,,HD 150030
26396,,HD  37098
58181,,*  66 UMa
3299,,HD   3856
48748,,HD  86267
108875,,*  21 Peg
103810,,HD 200614
71573,,HD 128998
97376,,HD 187235
8544,,*   1 Ari
35749,,HD  57749
85760,,V* NO Aps
62512,,HD 111456
29629,,HD  43157
105164,,*  15 Aqr
80351,,* o Her
29379,,*   5 Gem
76594,,HD 139906
840,,HD    587
69829,,V* CY Boo
64623,,HD 114971
63143,,HD 112486
99572,,* ksi Cap
64587,,HD 114533
108226,,HD 208682
22407,,HD  30453
10035,,HD  13336
56606,,HD 100929
23148,,* ksi Men
35025,,*  52 Gem
91461,,HD 171819
36721,,HD  60345
15305,,HD  20640
9132,,HD  11928
50336,,HD  89024
34758,,HD  55344
12288,,* iot02 For
88670,,HD 165402
52139,,*  38 LMi
85889,,HD 158799
74539,,HD 135051
6502,,HD   8498
14110,,HD  18885
19454,,HD  22701
81741,,HD 150331
106062,,V* NV Peg
23883,,* 105 Tau
873,,HD    645
111810,,*  40 Peg
61916,,HD 110287
78168,,HD 142883
91438,,HD 172051
20271,,* d Eri
57841,,HD 103026
74100,,HD 133937
44406,,HD  77445
114641,,HD 219139
48734,,*  10 Sex
12686,,HD  16735
33377,,* psi09 Aur
21604,,V* HU Tau
66798,,HD 119476
111643,,* sig02 Gru
59608,,*  12 Vir
18606,,HD  25069
113622,,HD 217459
94336,,BD+49  2959
95352,,HD 182694
13339,,HD  17656
53778,,HD  95314
94157,,HD 178322
25887,,HD  36734
40357,,HD  69302
20341,,HD  27611
71182,,HD 127501
77052,,* psi Ser
23475,,HD  32393
38712,,HD  64685
77541,,HD 141194
8387,,*   4 Ari
69929,,V* CS Vir
82172,,V* V636 Her
82621,,HD 152311
43370,,HD  75629
16989,,HD  22675
97081,,HD 186619
79320,,HD 145191
25488,,HD  36060
112997,,V* IM Peg
100062,,*   4 Cap
46618,,HD  82232
29616,,HD  42954
89115,,HD 164712
61720,,HD 109960
117503,,V* OU And
3750,,HD   4440
89234,,HD 165259
49893,,HD  88231
116380,,HD 221861
100738,,HD 194215
10326,,HD  13692
85049,,HD 156768
72567,,HD 130948
71184,,HD 127486
1372,,HD   1279
36399,,HD  59380
21972,,HD  29721
48893,,HD  85841
79098,,HD 144844
62641,,V* DT CVn
6226,,*  42 Cet
98416,,HD 189340
90637,,HD 170650
32753,,*  33 Gem
86847,,HD 160928
9572,,HD  12583
69965,,HD 125276
52841,,HD  93657
100574,,HD 194335
109730,,HD 211006
67836,,HD 120908
39184,,HD  66441
46652,,*   7 LMi
35341,,*  64 Aur
26487,,HD  37320
5926,,HD   7389
31665,,*  11 Lyn
28011,,HD  39910
27533,,HD  39190
102891,,HD 198431
207,,HD 225009
39191,,* ome Cnc
7601,,HD  10800
24203,,HD  33646
41935,,HD  72184
19129,,HD  25274
94630,,HD 180450
104171,,HD 201636
11670,,HD  15524
31946,,HD  46509
114366,,HD 218619
73493,,HD 132604
53723,,HD  95234
11348,,HD  15144
111394,,*  60 Aqr
65550,,HD 116957
14086,,* eps For
62402,,HD 111270
28854,,HD  41547
21323,,HD  28929
31159,,*  12 Mon
4346,,HD   5384
2475,,HD   2767
30972,,*  47 Aur
50685,,V* EN UMa
67194,,HD 120047
61558,,* f Vir
74901,,HD 136028
111934,,HD 214690
55086,,HD  97989
40305,,HD  68077
41074,,HD  70761
32226,,HD  48434
90930,,HD 169570
97783,,*  57 Sgr
94013,,HD 179094
96016,,HD 184010
42008,,HD  72561
56287,,HD 100382
92117,,*   5 Aql A
40875,,*  30 Lyn
13121,,V* VZ Ari
96234,,V* V4089 Sgr
77442,,V* R CrB
116918,,HD 222602
41676,,HD  71088
19284,,HD  26038
96620,,V* V1143 Cyg
44283,,HD  77887
101084,,HD 195554
58858,,*   2 Com
84500,,V* U Oph
79357,,HD 145931
11033,,HD  14728
72432,,V* V768 Cen
9307,,HD  12139
63033,,HD 112164
103460,,HD 199443
18735,,HD  25202
116853,,HD 222493
14502,,HD  19065
80212,,HD 147225
114745,,HD 219485
65241,,*  64 Vir
54537,,HD  96834
92312,,HD 174262
13949,,HD  18482
11381,,HD  15220
28139,,HD  40020
69493,,HD 124425
2903,,*  53 Psc
3170,,HD   3823
24162,,HD  33608
28271,,*  59 Ori
1630,,HD   1606
7321,,V* KK And
48519,,HD  85709
36640,,HD  59984
46460,,HD  82406
7359,,HD   9640
37995,,HD  63271
51556,,*  33 LMi
39251,,HD  66358
68092,,*  92 Vir
36143,,HD  59026
90485,,HD 169830
53530,,V* IW Vel
43894,,HD  76292
64515,,HD 114772
35476,,HD  56989
34982,,HD  55832
3456,,* lam02 Scl
28343,,HD  40084
101067,,*  42 Cyg
33372,,HD  51104
98526,,HD 189695
71571,,HD 128750
3193,,HD   3807
330,,*   9 Cas
27973,,HD  39586
73087,,HD 131951
75696,,HD 138265
28823,,*  39 Aur
72296,,HD 130055
74386,,HD 134943
24294,,HD  33833
104105,,*  77 Dra
112778,,*  14 Lac
97774,,HD 188252
60308,,HD 107543
67782,,HD 121164
95038,,HD 182190
73350,,HD 132525
62861,,HD 111884
102487,,*  17 Cap
72773,,*  26 Cir
59517,,HD 106068
87491,,HD 162774
102358,,V* V414 Cep
97598,,HD 187086
17805,,HD  23887
10440,,HD  13940
72438,,HD 129954
17618,,* sig For
39995,,HD  67224
116323,,*  14 Psc
73507,,HD 133388
46482,,HD  82347
82672,,HD 151967
23408,,HD  32263
84709,,HD 156384
64246,,*  17 CVn
85048,,HD 157097
83491,,V* V923 Sco
35509,,HD  57006
20417,,HD  27639
20380,,HD  27322
100017,,HD 193664
16518,,HD  21856
66454,,HD 118354
71115,,*  26 Boo
53449,,*  56 Leo
53423,,*  55 Leo
82350,,HD 151862
92931,,HD 175360
14109,,*  49 Ari
50103,,HD  88809
101870,,BD+23  4085
114430,,*   6 And
21452,,HD  28780
14913,,HD  20121
42001,,HD  72832
6631,,HD   8810
23446,,HD  32515
108195,,HD 207964
40881,,* lam Cnc
42265,,* c Cnc
8588,,*  54 Cet
52863,,HD  93655
104968,,HD 203399
66247,,* y Vir
41080,,HD  70652
114921,,HD 219507
43589,,HD  76161
46897,,HD  82747
30986,,HD  45976
37364,,HD  61774
80991,,HD 149650
66878,,HD 120565
45270,,HD  79621
31037,,HD  46189
81729,,*  39 Her
68333,,HD 121853
64390,,HD 114371
98383,,HD 189684
103360,,HD 199612
110532,,HD 212320
27965,,*  57 Ori
7016,,HD   9228
93624,,HD 176664
24019,,HD  33204
81523,,HD 149886
84731,,HD 156091
79953,,HD 147352
14036,,HD  18700
37949,,*  51 Cam
77086,,HD 140285
79137,,HD 145148
117541,,HD 223524
93763,,HD 177517
58158,,*  29 Crt
18199,,HD  24706
87813,,HD 163336
27249,,*  26 Cam
13479,,HD  18071
13473,,* psi For
31448,,HD  46709
79120,,HD 145085
49164,,HD  87283
15357,,HD  20606
90844,,*  61 Ser
37046,,HD  60294
117761,,*  24 Psc
78542,,HD 144204
68670,,HD 122438
55874,,* kap Crt
34017,,HD  52711
16358,,HD  21755
2611,,HD   2952
109577,,HD 210702
16029,,HD  21430
53394,,* T Car
37428,,HD  61603
5594,,*  34 Cet
76424,,* tau05 Ser
636,,HD    319
83896,,HD 154783
18723,,HD  25371
26762,,HD  37788
45461,,HD  78935
87074,,HD 161701
50885,,*  25 Sex
94311,,*  19 Lyr
27737,,HD  39937
28790,,HD  41742
108849,,HD 208741
56148,,*  58 UMa
104101,,*   4 Equ
13367,,V* SU Cas
25291,,HD  35239
8593,,V* BD Phe
88694,,HD 165185
32938,,HD  50445
2377,,HD   2626
41578,,*  29 Cnc
21247,,HD  28204
20619,,HD  28413
1096,,HD    942
2787,,*  14 Cet
31676,,*   8 Lyn
85382,,HD 158261
41117,,* d01 Cnc
107374,,HD 207198
36156,,*  61 Gem
8423,,HD  10975
56318,,HD 100343
113686,,HD 217563
45661,,HD  80024
19376,,HD  26171
84105,,V* V854 Ara
111925,,HD 214878
3521,,HD   4293
54049,,* p03 Leo
103545,,V* DV Aqr
23261,,*   5 Aur
19996,,HD  27179
40693,,HD  69830
83235,,HD 153368
59285,,*  10 Vir
93862,,HD 177406
58460,,HD 104075
46859,,HD  82660
36496,,HD  60228
111045,,HD 213135
33729,,HD  52312
62207,,*  10 CVn
56970,,V* V914 Cen
117500,,*  79 Peg
56473,,*  90 Leo
16664,,*   7 Tau
58921,,HD 104933
90606,,HD 167714
37478,,HD  61887
4903,,*  39 And
116368,,HD 221745
20892,,HD  28479
48191,,HD  85206
79797,,HD 145689
76716,,HD 139211
59050,,HD 105151
116714,,HD 222386
76877,,HD 138867
12821,,HD  16769
53334,,HD  94683
27713,,HD  39421
35054,,HD  56410
118092,,HD 224361
60595,,HD 108107
21042,,HD  28776
5661,,V* AI Scl
28085,,HD  40151
35127,,HD  56207
44897,,HD  78366
87875,,HD 163624
52577,,V* VY UMa
68009,,HD 120213
84425,LSF 1,HD 155826
44892,,*  75 Cnc
107350,,V* HN Peg
66427,,HD 118338
39527,,HD  67249
